 MASS_RT,2,5,8,12,15,19,21,23,25,27,28,30,32,33,34,35,36,39,40,42,43,44,46,47,48,49,50,53,54,56,57,60,62,64,65,67,68,70,71,C12A,C15B,C19B,C21B,C23A,C25B,C27A,C28A,C2A,C30B,C32B,C33A,C34B,C35B,C36A,C39A,C40B,C42A,C43A,C44B,C46B,C47A,C48A,C49A,C50B,C53A,C54A,C56B,C57A,C5A,C60A,C62B,C64B,C65A,C67B,C68A,C70A,C71B,C8A
194.0319_31.19,850371.51,957608.15,982538.13,903238.14,890495.4,945114.23,781597.33,804693.26,867720.8,907136.82,883644.01,846929.02,940061.8,897145.64,798663.03,845577.98,784568.47,1023632.76,874548.1,953490.72,870409.99,822324.89,838672.6,933649.73,807067.07,929987.48,805346.55,943193.32,842335.97,901557.21,992077.46,876647.44,881618.92,907484.96,852410.66,813146.22,781029.3,747805.94,1014105.79,758026.79,822338.56,908464.81,864789.11,943021.01,918985.77,864442.38,999312.24,896696.92,846932.12,929618.14,896076.38,719605.43,972880.66,1008309.23,790878.31,786006.58,811096.61,919836.05,926513.17,922688.31,846052.46,771898.03,858420.77,891682.34,972329.3,807604.66,731135.37,900400.8,845169.22,992828.5,935788.01,894201.83,824292.1,1105010.72,737247.08,941608.08,889770.89,768990.49
121.0196_16.23,238500.94,441981.12,354745.16,310735.48,397454.8,500254.34,25460.28,373476.85,564121.8,363055.41,273791.88,498349.73,370517.92,289638.78,64467.56,378180.39,356815.94,353709.96,167685.24,328743.52,200218.01,124351.69,390325.18,393772.03,405133.2,504324.71,323852.73,216856.34,186182.64,384253.1,587926.83,409857.15,491440.88,394125.33,456774.29,387982.33,318142.86,168903.86,448489.97,394183.32,428546.93,337189.79,431104.62,309684.87,606237.79,279106.64,634753.35,377326.47,227492.48,360775.72,406699.02,70141.08,723411.58,225449.77,155341.05,173648.98,121335.69,446093.57,118907.69,357288.4,153309.76,408894.74,603953.21,451580.34,427967.11,236987.61,108968.14,494290.91,399427.4,314120.88,564215.83,269295.72,309330.57,371666.78,393250.71,347229.43,380648.49,167525.65
259.1781_14.82,16937.92,20281.85,22457.91,24083.85,20567.22,23686.6,7232.63,31197.22,18548.22,12420.57,12919.71,22220.35,22968.19,20626.95,13737.28,22045.38,30378.31,24533.17,28409.02,23891.94,14541.17,22221.99,28845.32,49251.19,23832.93,21274.67,13269.02,17467.47,49080.95,12886.2,17410.03,21732.08,21487.48,34846.65,25480.26,24137.15,12493.17,16225.89,30135.95,17351.68,25835.01,16755.34,16555.51,22306.54,24337.07,14015.78,18590.75,25818.27,26586.27,13566.49,16267.02,15056.67,30112.93,13545.38,21324.62,28903.07,30532.69,26375.92,17570.76,25156.85,24843.47,15442.98,30513.26,27238.92,21339.24,15566.76,18617.58,37085.03,32539.27,49758.93,24598.87,17595.53,23448.42,12431.28,16564.21,16309.22,20732.97,16793.51
324.1063_28.98,10406913.4,12645295.84,12505644.41,9918800.85,11789574.52,12618982.71,7860341.72,9353536.32,7701668.09,8158414.15,8192083.37,7588627.05,9435275.83,26876878.2,7171687.54,10632741.85,10260625.5,14951726.46,8747984.84,9811064.86,9162398.91,9402170.71,11586419.28,6968443.23,7019488.42,11385220.37,10814916.68,7889873.79,9982144.61,9351185.73,10486093.26,11456794.51,9048600.71,9791955.85,10069504.9,8919080.78,8171098.65,9263647.63,8439304.15,8742301.8,18534996.66,10753874.92,7268722.22,12962804.22,7373530.54,9256131.04,9846487.82,6711438,11540428.07,7897954.18,11280229.78,7852405.35,10496868.96,12210691.77,9220995.26,11341916.81,10071404.41,10790813.3,10226229.38,7963684.93,12679908.6,7695945.53,6836192.59,11077258.36,10744801.83,7818542.64,7605142.03,24392006.75,9181976.31,9645510.09,7949776.65,8605813.12,8287314.43,7231231.16,12959373.84,10594783.26,9482982.52,7710767.32
598.0477_31.26,203967.73,221579.86,165322.38,181657.4,167824.67,187639.89,165443.62,182420.56,187695.46,177168.27,184157.29,177717.96,172698.81,193297.26,170283.06,194993.39,168865.11,193177.78,184423.99,167910.28,167425.63,176637.88,181194.15,174015.72,159497.21,186430.88,178374.82,181896.71,173494.25,182043.09,194786.21,178928.82,187164.7,186252.84,159143.99,158640.01,174695.42,207206.86,198691.14,162078.54,159234.81,192481.92,183217.25,189772.07,202457.98,185736.47,194588.63,191436.3,180841.23,185794.76,178503.11,158065.38,232954.04,171150.67,169236.22,180693.83,177231.88,167713.97,217533.92,184641.01,173125.24,170812.69,195261.29,169916.27,181756.84,177354.16,158181.91,169928.99,162668.53,193940.79,187968.47,192474.7,172316.05,212946.16,163531.11,180111.67,179099.6,161836.07
303.2052_15.75,14357.26,26922.7,45241.62,32632.59,21672.84,21644.6,17577.35,25554.28,20775.11,30614.95,22121.82,35350.94,42303.13,15154.43,17725.52,14156.72,22382.55,34055.75,32271.73,61484.93,20031.4,27921.08,25691.23,56782.47,24819.6,30673,24835.42,19431.05,56774.6,24052.39,20069.85,38896.37,22124.83,32281.15,26222.04,17755,26061.68,15714.75,62605.36,21624.17,36176.26,33427.38,21586.22,18106.12,24395.48,25891.58,24108.83,49737.37,19328.46,27142.92,23836.74,20481.49,45456.53,13632.64,50557,41096.84,43567.35,24641.78,25559.18,34514.66,39541.33,19282.9,32173.35,17978.97,22355.9,37821.04,29712.2,21898.38,44390.16,47259.02,20241.53,31998,23161.47,9172,26201.82,31077.71,37578.37,20649.81
231.991_9.19,300680.96,321549.99,383736.54,373864.64,307641.42,338838.99,223933.57,284386.79,254904.57,285666.5,318707.38,286036.83,332409.02,265471.15,261259.28,345830.68,286276.27,329198.93,290897.41,328314.85,240283.2,355869.35,273632.61,381541.27,273180,345810.38,229344.5,250103.33,257574.6,315189.92,345678.01,284248.11,196546.77,308591.06,337094.95,213418.87,235219.34,215331.3,351417.2,243646.63,261167.51,364275.54,294329.49,305070.89,343883.98,294165.16,369862.26,362146.34,329048.46,317104.01,304667.11,194153.12,383021.6,371511.02,192562.74,280875,253796.89,366484.92,314684.75,309328.05,312283.84,267614.07,364933.78,268184.54,319573.63,282118.12,277759.1,237485.53,299821.46,317474.8,319703.39,280331.77,235869.13,224488.48,278775.6,285502.6,329063.85,214539.48
315.2397_15.76,31251.24,36822.07,50551.13,50892.51,37179.59,28386.72,29952.44,62969.79,32788.53,30742.08,30817.54,79004.94,61820.89,49012.92,31583.02,45276.54,95401.35,56425.77,53928.22,60749.84,29236.98,59078.63,108532.1,121185.31,35924.92,48460.45,35359.98,37951.07,158094.12,30635.03,38551.04,54964.34,50384.58,102451.26,63687.65,34936.56,32232.45,32210.89,97829.11,38273.31,72340.75,51558.74,29205.45,42334.07,48591.08,34931.29,33179.83,52561.37,69548,23511.63,38493.8,54093.96,74416.58,27700.23,66819.84,89812.71,93827.08,46827.18,33825.7,43912.51,73658,42260.48,89925.82,60093.57,43079.71,35282.08,60329.93,76552.24,107912.03,135137.82,37427.86,47023.85,67079.03,26487.01,35690.97,52914.29,48655.45,44019.16
248.0069_9.2,55470.06,58780.87,73016.28,68264.38,58217.53,63635.76,39130.08,52117.11,45347.56,49445.76,53333.77,51144.22,64735.17,52058.04,48766.15,61127.2,53510.5,59185.95,52968.75,61240.63,44013.28,67256.66,50208,71501.91,51621.36,59809.37,41012.7,44949.63,50672.73,58443.69,62212.16,50636.47,35098.97,59151.11,63510.15,38332.15,42455.16,38775.65,60720.61,42875.87,47081.84,69197.79,54848.11,51710.55,62713.02,47971.43,60883.63,64695.92,59565.37,60186.33,59057.25,35575.72,73882.06,73990.13,35256.85,50642.18,44198.7,70220.42,55010.89,59334.81,57796.52,50268.39,65820.61,51077.73,62027.7,50264.09,50165.48,45406.22,54088.35,57928.32,59571.67,53686.08,43216.17,41090.55,50121.94,55586.16,53320.15,39278.38
338.1712_29.07,136209.3,232703.15,206191,154859.64,138252.43,207753.87,105527.5,164027.66,113017.09,163350.8,109725.32,141966.16,151836.17,329321.52,105958.11,210075.21,126299.08,320667.51,107780.53,221025.56,99512.87,153336.52,131007.03,166204.3,87696.05,197413.72,149166.06,118528.09,162882.39,164937.27,166652,189345.15,110828.92,171064.6,169458.88,141352.06,112843.55,156806.87,161901.13,129899.15,268293.76,123004.71,150379.32,172953.87,193287.11,117783.27,191151.84,178072.06,182954.78,156837.88,169422.68,155784.22,162472.44,194158.67,121159.47,183252.64,111674.62,202942.96,154269.17,139949.84,192259.32,151084.07,138110.32,196552.89,126954.89,149014.34,125015.7,263794.17,138333.66,157330.52,153934.89,130568.32,154269.22,112822.87,183246.62,134857.91,101036.89,152009.2
998.0799_31.23,389353.8,395377.85,403494.07,375311.71,359528.79,400848.69,348847.24,371019.81,356537.29,371756.66,350241.76,354940.19,385564.51,395265.65,342352.07,346867.65,362076.2,399123.95,359627.9,389220.83,363673.21,341694.84,385750.35,372357.63,343644.89,366025.07,363045.53,385977.79,347851.94,366595.4,382340.25,380171.07,381630.49,373368.64,354329.65,347402.69,368917.73,340188.56,402633.11,331820.77,350405.43,401588.37,357293.76,374505.88,367582.89,341882.73,385971.2,351896.38,377908.11,427252.94,366278.88,345116.03,392916.86,410349.85,346520.26,343967.72,355961.21,385347.64,372574.31,392003.59,348910.77,368111.46,365388.01,357971.45,389757.09,336940.53,339247.7,379521.99,346133.4,402577.38,395003.12,355930.1,377548.58,451820.52,349548.23,383917.82,333036.98,345839.95
355.9024_8.73,130188.76,193588.66,182302.88,124547.25,135966.63,189617.73,119078.96,130280.71,134249.66,219859.84,127583.89,118893.62,128026.31,133520.66,100169.63,112019.38,98625.38,158086.06,116005.38,196775.35,108576.53,118864.48,119339.93,180163.14,147624.2,210729.33,105019.77,163839.64,122128.56,171963,116376.67,139520.18,125746.46,173291.68,221700.18,123630.15,105635.78,125455.11,135919.13,99260.03,164035.26,118008.47,145590.25,116841.16,186502.54,151121.08,131719.99,143170.71,145888.58,133229.76,169317.87,102975.34,150917.87,170051.78,190476.87,106577.48,98198.6,127750.57,163610.54,174404.09,156912.72,122107.41,165015.63,169732.7,136918.51,96506.29,124772.84,155745.74,237681.71,140365.58,162074.27,128309.68,96624.61,172612.34,99198.02,127187.99,129823.3,128579.18
216.0931_17.86,41285.79,85169.79,86296.26,69121.07,36002.52,106439.57,33867.65,37589.47,64250.39,151738.43,109797.54,92395.35,128516.77,34676.72,41008.94,100371.53,30293.94,86858.62,53542.24,62532.84,42886.52,105640.01,30603.12,77468.65,21164.94,75085.68,34904.23,40973.17,75789.81,77242.27,74866.77,65222,25157.15,42546.94,51336.5,25322.03,32503.59,37419.09,67492.51,39124.66,41137.24,231580.76,87701.14,48165.39,56209.71,102269.25,87145.71,120225,40150.31,80565.71,46450.66,27372.28,73972.05,84910.17,20030.11,37328.85,31048.48,126702.67,63523.39,57956.95,27894.98,45754.74,48968.04,45441.83,49672.18,100606.55,32246.69,40238.88,40438.09,54649.04,156766.1,70952.18,29126.27,28814.45,43672.07,52725.58,76796.36,35099.66
245.1626_14.58,26748.55,39333.96,29925,32863.29,24734.44,43406.44,18320.11,32730.28,33295.03,21344.62,16759.19,19408.92,28701.69,23062.83,29716.45,24465.7,19357.33,31511.24,38378.72,35082.91,30237.81,28315.56,34646.25,66071.75,37942.35,23743.96,36946.1,33058.74,33234.56,18747.48,39867.4,42552.31,28927.68,33660.5,30314.3,28467.43,17938.2,44093.21,44104.45,24508.15,43730.58,22129.82,34415.7,34616.79,54495.58,23997.31,49384.06,32258.39,28664.31,24957.62,22182.78,16730.99,27291.1,24903.97,33036.64,30779.06,29880.36,36895.86,35120.99,27073.16,18362.46,37240.86,23713.65,45259.69,35407.52,33428.96,24477.07,51472.19,29125.29,38036.68,39676.89,30357.64,39432.4,13954.66,23423.67,29516.94,29922.05,14966.36
189.9801_9.48,62486.1,126888.11,138820.22,107024.11,91236.49,112109.58,80209.05,95721.82,96741.89,108941.92,73810.51,126110.76,140028.64,100471.65,85468.05,129869.56,90265.43,127051.24,79407.72,109837.2,133846.42,118810.51,96918.25,153998.93,86260.1,87659.1,88999.06,88145.79,118839.73,128129.47,93743.84,101813.94,77472.35,111839.32,98034.21,80409.05,89576.41,96197.4,108697.29,83171.97,84563.08,90585.41,77985.6,82810.06,140081.07,107657.94,117923.18,115496.16,92801.62,110889.8,116432.1,111806.77,101565.71,140109.82,77199.54,86468.85,84448.98,192510.37,88837.09,90173.63,106138.9,97236.81,131448.27,90914.13,104041.15,89251.95,123736.27,75030.48,95432.33,107043.35,135557.69,81243.91,130101.27,53389.96,102138.79,104761.44,84221.33,119723.37
136.0388_17.37,258839.72,428675.65,508463.24,367400.58,285490.89,428857.09,144715.68,142136.65,580378.71,416035.46,122979.02,416220.86,418291.35,322724.03,250436.79,869759.03,213555.71,199203.58,100622.67,491905.18,343524.26,441590.7,277565.77,2243303.16,2087114.67,162677.04,216343.14,213254.21,173780.13,135689.59,211620.98,283227.99,156019.88,124458.16,450903.7,299500.35,313342.97,126830.54,203894.13,175124.35,105430.36,442620.47,561265.57,123678.59,817785.3,466584.93,470525.29,377653.54,530094.14,311536.01,184167.13,335186.86,502912.93,470228.41,166639.18,194759.1,114979.67,305920.55,327828.15,2405680.03,139843.58,1331218.59,770546.68,164358.2,164859.77,205094.8,491831.62,150886.14,467312.73,99069.61,420431.32,157149.41,143790.77,303703.07,190321.22,187424.83,158290.95,179104.32
320.0377_32.56,267771.51,208294.28,237812.79,224267.47,231686.31,237500.56,321592.07,255480.48,250002.3,191502.07,283745.31,183485.16,206230.4,235893.15,276147.21,200181.65,143230.54,293601.14,303903.83,259974.61,210612.3,211724.6,187812.34,255171.71,139853.59,300855.28,251365.62,316577.32,329968.34,320735.01,244605.63,276856.39,306315.65,207054.12,195575.48,199219.23,168460.25,192796.06,263615.78,178986.41,249879.59,213234.55,229931.06,273979.72,272651.3,311136.49,281732.69,218442.79,164636.55,204460.22,219044.14,184044.47,213678.11,220155.22,154635.82,234791.64,302775.1,214330.47,246032.08,292142.43,252197.05,180831.94,263637.26,316951.38,377965.58,257443.86,213826.28,232187.07,179325.6,250584.44,325310.4,214459.22,217089.65,324236.6,165804.12,255273.02,254193.96,192753.24
147.0548_16.03,2717924.98,1540021.16,1755538.51,1005856.09,2193163.55,2778404.53,1545140.4,2091321.51,1927290.41,1370460.3,1085384.78,1215617.48,2496562.74,2411168.6,1662956.97,2095101.61,1325747.92,2394445.4,1200598.57,1312788.81,2645524.27,780935.59,1695228.24,2537232.88,2206516.18,1496539.51,2176792.49,2385381.4,1104350.14,792141.13,2084048.74,2417572.8,2020149.77,1145287.49,2216668.86,2642963.89,2087626.72,1521307.05,1402990.03,1514296.53,1355496.51,1181163.1,2488208.62,2222680.87,2965911,1308689.25,2546902.59,1654946.62,1133109.46,3161442.66,1064018.19,433282.11,1494619.59,2160356.23,1404299.29,1565821.82,1341042.26,1768770.05,772492.85,1621417.63,1109314.48,2977902.51,4373753.23,1808491.45,2171600,1075119,1967179.33,2385388.85,1818180.25,712055.3,4629654.82,1258232.38,1286430.06,2308816.92,2377398.73,2056738.85,1634539.29,883736.42
275.1121_18.63,244663.4,314278.25,433620.72,369953.86,276460.4,466027.62,346744.29,359306.37,337750.28,421869.47,382328.3,376257.81,201970.2,258790.61,214258.39,282143.04,412533.37,431200.36,455337.16,428602.12,362777.76,376954.99,388406.27,410240.24,256531.32,467436.81,284582.61,430700.94,508520.25,439197.66,519626.69,435487.38,214041.86,392805.32,334794.48,440408.12,537573.38,380044.79,644480.7,332483.85,282265.26,419398.76,266786.53,359325.21,187544.36,245367.71,437808.51,328983.39,310495.5,312669.43,514246.8,259218.42,358994.5,458124.16,457557.63,305731.99,353466.36,404416.66,380138.6,406626.33,418873.65,193405.19,425048.61,397721.18,423120.88,517946.8,392483.47,252531.94,484660.35,526159.5,426478.42,493580.93,498303.9,373866.4,238220.37,547659.32,469993.34,315688.67
268.1296_11.36,60148.98,70912.35,85708.67,44704.25,60907.07,65297.77,43206.52,53125.44,61313.75,38280.64,22125.82,28131.01,72098.03,56076.77,56857.15,62644.45,55670.38,70928.24,52757.06,70993.98,51042.95,42719.35,56605.71,72227.23,62780.26,74396.7,37603.75,35092.39,60810.73,67591.24,67811.14,79308.2,26013.43,79512.1,64010.25,48596.01,19125.89,49801.73,75504.99,61354.94,50152,54402.14,44139.46,73112.85,46286.1,39683.89,65149.34,62541.34,58827.24,68818.77,82460.34,26432.88,76809.48,98054.93,46673.19,54888.18,55328.21,72561.15,57024.67,63367.13,60777.23,50211.69,90145.65,57404.05,36832.6,64208.7,27934.62,49655.5,65800.91,68987.33,77102.81,55166.92,41491.66,34530.37,17205.95,54029.03,41470.02,61959.1
159.1_28.18,1794173.7,2081375.55,2103582.17,2074630.44,1790029.43,1956058.29,1406697.47,1946420.91,1746738.99,1721492.42,1726939.53,2100913.96,1977000.7,1660953.08,1983394.25,1824989.83,1577406.02,1944499.35,1923572.24,2040572.45,2242970.64,1802130.58,2098017.92,1765252.54,1698480.33,1883028.19,1822276.18,2023280.74,1442389.4,1888006.22,2117108.82,1861624.11,1898549.12,1952659.32,1756962.22,1661675.19,1739654.24,1937894.1,1971016.82,2005703.59,1821264.95,2038658.31,1794098.49,2050463.52,1866269.49,1722693.54,2185044.52,1983611.35,1906272.23,1668079.83,1730987.64,1726949.15,1754157.1,1924500.88,2021832.79,1847104.62,1892313.77,1917388.81,1848049.9,1555003.64,1690586.26,1818979.35,1907047.46,1991243.18,1828181.7,1881226.86,1954859.54,2144513.2,1821622.63,1906398.8,1878598.6,1838144.91,1921810.58,1827937.22,1752941.38,1796544.76,2102128.3,1721839.64
187.062_16.11,390905.65,557347.97,641570.88,481571.71,509012.86,581867.84,494206.37,504420.16,473164.91,586230.16,453149.08,498616.76,626482.81,318093.82,421027.25,608839.48,436779.56,688710.75,473217.87,507285.44,452120.71,535396.17,589277.71,571489.12,495477.98,452083.3,358899.09,504026.31,553434.31,495887.88,542007.08,504879.11,397267.65,484207.84,566858.76,371967.86,383753.4,571883.54,545714.26,505767.06,450376.41,434510.6,544989.96,497527.49,666559.73,470888.18,663930.36,526379.06,571163.86,579967.02,534233.41,335334.66,476473.65,641105.99,343981.04,508981.42,493076.46,530523.15,614651.94,432942.92,428155.6,559104.98,669150.18,566334.85,380579.16,466175.23,458078.39,412027.5,519607.59,516719.65,603732.34,431565.15,371043.96,387217.48,521458.06,491776.67,490812.44,479883.82
129.0793_17.99,198938.35,199665.12,597759.86,202237.44,239867.24,145700.72,139540.36,31145.2,208104.85,22712.82,114673.76,18836.53,262792.06,95593.02,3901.19,37921.59,361229.87,137125.52,438611.18,101391.01,200946.69,169236.77,257943.45,214131.22,109288.04,456767.67,21001.94,38610.08,149594.65,53908.49,154098.64,23209.59,11025.97,86268.42,13818,35170.62,103202.88,423672.75,38267.22,242179.48,517650.91,41346.58,24037.3,169312.37,60291.51,385018.99,17113.81,244003.55,172214.98,54074.7,301919.76,217726.09,56096.43,167131.13,8588.38,78266.17,32364.13,272574.09,270538.13,134109.07,108968.4,20075.72,149612.28,25300.14,157364.63,94430.68,222670.56,113119.17,407614.95,123306.01,69939.32,144358.27,19483.63,107009.06,23165.4,487998.99,18012.76,275554.75
240.0227_16.2,1162725.27,1373837.78,1373087.04,1275100.12,1353255.08,1577454.55,887048.01,1252806.25,1501073.98,1173655.88,1075696.28,1523311.85,1328387.36,1228626.37,732839.11,1292236.09,1344642.12,1334067.29,1001219.92,1221578.3,956970.25,848380,1279229.91,1416960.92,1433412.2,1610781.08,1210165.86,1026360.89,1020871.95,1241531.7,1629670.15,1385160.54,1503166.43,1396830.37,1488864.76,1311369.33,1229808.19,954846.43,1503220.39,1374795.17,1547345.24,1263040.07,1430277.15,1117984.58,1830727.84,991913.82,1828589.19,1253413.41,1089626.03,1275884.2,1516285.61,860347.87,1997871.9,1167994.95,833660.8,980436.42,802720.96,1618369.28,861775.28,1411810.89,927031.82,1387025.96,1761179.96,1411323.95,1395125.12,901022.02,953105.14,1394733.47,1302529.99,1213493.52,1691872.23,979252.77,770316.59,1388827.04,1372266.62,1233815.84,1190272.83,972239.05
405.9949_31.33,17906.35,37191.77,58293.53,59626.15,39999.64,50796.03,28023.76,16248.31,43486.62,69838.58,53318.21,47534.98,100423.99,17366.41,75914.87,51508.48,18672.51,97547.66,62817.17,22025.06,77402.34,54265.7,19802.14,27619.04,63266.68,55821.2,26693.22,28197.03,58422.23,85030.45,58843.06,80921.25,16085.3,17108.17,20992.7,69843.64,25638.08,12921.56,90233.47,21658,58302.63,89089.52,92198.92,62534.12,17137.94,70389.58,112928,44666.51,20034.69,34581.06,30030.98,30475.19,45400.83,21993.43,21322.28,24113.85,22901.67,107644.61,52773.03,87187.2,17235.84,16939.76,11429.92,33971.95,92914.9,47748.92,24403.02,38563.33,14033.81,100305.2,95104.17,69829.96,18463.52,21445.12,24023.27,63553.76,60443.06,23803.25
317.0796_17.36,63304.8,104532.48,128029.16,88243.3,69225.24,107638.56,41239.92,33018.44,126438.22,85953.74,27991.8,98474.32,106610.1,82908.1,64524.62,187081.63,55878.46,45326.82,21702.21,128797.01,97776.65,97180.53,69023.22,420080.32,402083.58,40611.61,55931.2,48257.48,41160.61,32182.41,54107.11,65321.01,41437.23,27367.84,109115.24,81598.76,76673.75,27927.26,50944.4,39807.13,27558.79,132122.92,116765.44,27367.8,161343.97,97476.12,106394.7,96903.82,123535.98,87366.51,39650.34,86920.2,117792.9,121721.96,40412.48,51676.4,30557.76,84136.87,71973.44,437717.83,31967.91,286183.46,169874.91,46406.5,38492.11,53888.79,109688.8,36964.9,107968.3,23828.08,103383.48,44091.73,41715.05,79635.25,54450.09,42331.13,42716.1,47813.66
